ProductID,ProductName,Category,Description,Keywords,Price,UnitsSoldLast30Days
10716,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",2779.09,17
10717,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",155.6,17
10718,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",1805.86,21
10719,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",1602.2,16
10720,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",2543.3,22
10721,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",716.39,23
10722,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",811.44,21
10723,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",1427.88,13
10724,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",4521.84,21
10725,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",2852.94,21
10726,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",488.84,22
10727,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",2806.95,26
10728,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",1537.81,13
10729,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",3477.57,25
10730,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",1608.45,20
10731,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",292.86,20
10732,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",3778.86,12
10733,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",4696.73,24
10734,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",180.15,22
10735,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",436.54,19
10736,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",4622.53,16
10737,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",2019.4,22
10738,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",846.94,21
10739,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",2230.79,21
10740,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",2937.68,22
10741,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",612.63,18
10742,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",1066.56,24
10743,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",2595.68,25
10744,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",3284.79,22
10745,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",1091.15,17
10746,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",200.23,19
10747,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",4047.64,18
10748,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",4348.24,19
10749,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",4966.82,27
10750,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",4491.95,14
10751,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",1874.75,28
10752,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",4561.09,23
10753,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",4098.17,13
10754,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",2902.99,17
10755,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",2461.81,19
10756,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",193.42,15
10757,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",3630.35,13
10758,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",1609.38,19
10759,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",2835.44,17
10760,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",1500.6,17
10761,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",3727.19,21
10762,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",2089.47,20
10763,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",1442.56,24
10764,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",4773.33,17
10765,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",2639.15,26
10766,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",914.22,11
10767,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",710.79,25
10768,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",4194.94,19
10769,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",2727.39,21
10770,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",848.79,25
10771,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",2896.18,22
10772,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",1309.2,17
10773,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",1489.6,26
10774,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",4240.2,15
10775,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",4835.65,17
10776,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",3190.87,18
10777,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",1994.13,21
10778,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",507.09,13
10779,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",151.02,16
10780,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",3111.79,19
10781,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",1227.44,21
10782,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",301.62,19
10783,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",322.51,23
10784,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",4643.22,14
10785,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",3780.96,17
10786,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",1709.88,31
10787,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",391.32,18
10788,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",4717.94,26
10789,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",3792.08,25
10790,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",531.34,16
10791,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",4626.03,16
10792,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",784.46,18
10793,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",2648.53,23
10794,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",4531.99,21
10795,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",2993.58,13
10796,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",200.22,26
10797,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",4527.52,14
10798,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",4111.0,17
10799,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",2789.79,20
10800,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",3990.06,15
10801,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",137.94,26
10802,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",4902.12,19
10803,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",4485.48,17
10804,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",3732.39,24
10805,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",2230.74,22
10806,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",4284.88,36
10807,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",602.71,16
10808,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",2535.8,18
10809,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",1495.49,18
10810,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",1961.05,18
10811,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",2841.95,24
10812,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",1471.18,23
10813,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",316.65,18
10814,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",3129.43,24
10815,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",1867.75,22
10816,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",3834.55,20
10817,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",2172.48,16
10818,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",3136.52,24
10819,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",888.35,18
10820,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",4100.86,17
10821,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",4623.87,16
10822,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",1677.29,21
10823,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",3496.24,19
10824,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",1694.46,23
10825,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",332.62,20
10826,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",836.69,9
10827,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",4050.3,24
10828,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",1738.18,21
10829,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",1209.79,16
10830,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",4998.15,23
10831,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",3378.78,18
10832,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",3623.78,23
10833,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",1696.3,18
10834,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",3127.27,21
10835,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",2759.41,21
10836,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",280.61,18
10837,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",4150.23,14
10838,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",955.94,23
10839,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",2812.36,23
10840,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",3919.77,28
10841,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",3576.33,16
10842,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",1663.25,31
10843,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",3871.96,15
10844,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",3411.19,17
10845,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",4401.42,12
10846,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",1710.53,20
10847,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",4312.25,26
10848,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",4300.44,19
10849,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",4296.73,14
10850,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",3113.16,12
10851,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",2631.96,19
10852,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",2762.0,24
10853,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",4603.07,12
10854,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",841.54,19
10855,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",1286.18,14
10856,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",733.6,26
10857,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",1975.26,18
10858,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",1675.82,15
10859,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",2392.68,13
10860,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",3935.1,29
10861,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",1260.06,17
10862,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",150.0,17
10863,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",2691.43,17
10864,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",1609.84,27
10865,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",2911.0,20
10866,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",411.35,15
10867,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",3721.48,18
10868,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",4969.03,18
10869,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",4336.48,19
10870,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",1435.89,17
10871,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",3916.49,15
10872,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",3657.77,18
10873,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",1706.13,16
10874,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",973.1,25
10875,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",938.17,15
10876,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",2549.63,20
10877,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",4763.85,31
10878,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",1869.93,17
10879,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",2119.18,17
10880,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",3273.74,22
10881,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",3655.22,23
10882,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",2253.61,17
10883,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",2962.97,26
10884,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",1801.29,12
10885,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",354.73,17
10886,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",2897.07,14
10887,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",1153.93,28
10888,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",775.02,19
10889,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",4636.37,24
10890,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",2797.01,22
10891,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",3186.25,15
10892,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",253.74,20
10893,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",3309.26,18
10894,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",3106.99,17
10895,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",1253.42,16
10896,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",3512.37,25
10897,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",2565.76,17
10898,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",1870.72,16
10899,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",2346.83,17
10900,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",2877.97,29
10901,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",1507.66,16
10902,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",3980.96,25
10903,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",2333.1,24
10904,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",4549.25,15
10905,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",4915.44,15
10906,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",3711.07,18
10907,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",4050.13,23
10908,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",4256.67,16
10909,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",579.35,16
10910,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",4014.1,16
10911,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",1147.56,28
10912,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",4450.28,21
10913,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",931.37,16
10914,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",3268.11,22
10915,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",2186.0,14
10916,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",494.98,17
10917,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",2930.22,14
10918,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",2123.23,20
10919,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",4258.86,17
10920,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",3524.16,25
10921,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",2849.52,17
10922,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",2824.59,12
10923,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",1399.46,22
10924,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",2848.36,13
10925,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",2086.28,30
10926,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",1167.24,20
10927,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",3348.1,15
10928,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",1055.34,24
10929,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",339.59,21
10930,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",3624.77,24
10931,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",3513.24,23
10932,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",4839.64,22
10933,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",1387.6,22
10934,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",679.75,14
10935,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",4957.22,24
10936,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",3902.15,18
10937,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",3790.34,29
10938,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",392.37,19
10939,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",704.5,17
10940,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",2165.87,12
10941,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",2900.91,21
10942,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",568.57,23
10943,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",3308.76,15
10944,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",4571.21,21
10945,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",1396.96,19
10946,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",2393.37,17
10947,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",2599.46,17
10948,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",3087.87,24
10949,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",1304.83,17
10950,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",604.03,17
10951,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",4837.4,16
10952,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",4393.72,17
10953,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",3965.44,15
10954,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",2361.6,21
10955,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",179.59,22
10956,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",2243.38,21
10957,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",2944.72,21
