GameID,Title,AvgSessionLength,VisualStyle,NarrativeDepth,ComplexityScore,PlayerRating,MechanicsCount,MultiplayerSupport,InAppPurchases,ReleaseYear,AvgPlaytimePerUserHrs,ReviewSentiment,HasStoryMode,Platform,TargetAudienceAge,PriceCategory,Genre
5650,Game_650,31.4,3D,3,5.5,4.8,3,0,1,2019,5.6,Positive,1,Cross-platform,Adults,Paid,Simulation
5651,Game_651,83.9,Realistic,5,3.9,3.4,10,0,1,2008,9.5,Positive,1,PC,Adults,Premium,Adventure
5652,Game_652,40.9,Minimalist,3,9.7,4.0,10,0,0,2022,7.1,Negative,0,Console,Kids,Free,Sports
5653,Game_653,27.1,Minimalist,2,2.7,2.9,5,0,0,2000,1.1,Positive,1,PC,Adults,Premium,RPG
5654,Game_654,18.7,Pixel,2,8.2,2.4,9,1,0,2007,2.4,Positive,0,PC,Adults,Free,Platformer
5655,Game_655,12.0,Anime,2,2.3,1.1,1,1,1,2022,3.0,Positive,1,Mobile,Teens,Freemium,Shooter
5656,Game_656,43.4,Realistic,1,2.4,3.6,17,0,0,2000,1.1,Positive,0,Cross-platform,Adults,Paid,Adventure
5657,Game_657,60.8,Minimalist,3,5.9,3.7,1,0,0,2011,26.9,Positive,1,PC,All Ages,Free,RPG
5658,Game_658,60.0,Cartoon,5,1.7,1.3,18,0,1,2013,12.6,Positive,1,Cross-platform,Adults,Paid,Platformer
5659,Game_659,62.8,Realistic,4,7.0,1.4,4,0,0,2006,0.3,Negative,0,Console,Teens,Free,Horror
5660,Game_660,13.3,Realistic,5,8.0,1.1,3,0,1,2023,18.4,Positive,1,Console,Teens,Freemium,Sports
5661,Game_661,32.4,Anime,4,8.6,3.6,16,0,0,2017,16.3,Positive,0,PC,Teens,Freemium,Platformer
5662,Game_662,56.9,Cartoon,3,3.3,1.5,12,0,1,2014,3.7,Positive,0,Cross-platform,Teens,Freemium,Puzzle
5663,Game_663,42.6,Minimalist,3,8.1,2.7,2,0,0,2016,0.8,Positive,0,Console,All Ages,Premium,Adventure
5664,Game_664,10.0,Realistic,4,10.0,3.2,17,0,1,2014,5.3,Positive,1,Console,All Ages,Paid,Platformer
5665,Game_665,45.9,Anime,2,9.3,3.5,7,1,0,2011,2.7,Positive,1,Cross-platform,All Ages,Freemium,RPG
5666,Game_666,38.0,Realistic,2,9.5,1.4,17,1,1,2000,0.7,Positive,0,PC,All Ages,Freemium,Shooter
5667,Game_667,49.3,Minimalist,2,9.2,2.0,3,1,1,2003,6.4,Positive,0,PC,All Ages,Premium,Strategy
5668,Game_668,50.4,Cartoon,4,2.1,4.9,14,1,0,2024,1.6,Mixed,1,PC,Kids,Freemium,Horror
5669,Game_669,32.2,Anime,1,1.7,4.9,11,1,0,2012,2.5,Negative,0,Mobile,Kids,Free,RPG
5670,Game_670,74.7,3D,5,1.7,2.1,11,0,1,2004,17.1,Positive,1,Console,Adults,Free,Simulation
5671,Game_671,48.2,Realistic,5,7.6,4.5,10,0,0,2005,51.8,Positive,1,PC,Teens,Premium,Sports
5672,Game_672,67.1,3D,3,2.3,3.8,18,1,0,2004,7.7,Positive,0,Mobile,All Ages,Premium,Simulation
5673,Game_673,38.8,3D,1,1.3,1.1,15,1,1,2016,1.6,Positive,0,Console,All Ages,Free,Strategy
5674,Game_674,32.2,Anime,4,6.5,4.9,9,0,0,2020,4.7,Positive,1,Console,All Ages,Premium,Simulation
5675,Game_675,67.8,3D,1,2.5,4.4,12,0,0,2003,13.7,Negative,1,PC,All Ages,Paid,Sports
5676,Game_676,79.4,Anime,3,6.8,2.7,10,0,1,2010,10.5,Negative,0,PC,All Ages,Premium,Simulation
5677,Game_677,76.3,Cartoon,5,4.0,1.3,15,0,1,2019,7.3,Positive,1,Cross-platform,Kids,Paid,Strategy
5678,Game_678,31.6,Pixel,4,2.1,2.7,2,0,0,2020,41.6,Mixed,0,Cross-platform,Adults,Premium,Platformer
5679,Game_679,74.1,Anime,3,8.1,3.9,5,0,1,2023,2.8,Negative,1,Mobile,Teens,Free,Strategy
5680,Game_680,26.4,Realistic,1,6.9,2.9,7,0,1,2002,4.4,Positive,1,Mobile,Kids,Paid,Adventure
5681,Game_681,31.0,Pixel,3,6.4,1.6,18,0,1,2000,3.4,Mixed,1,Cross-platform,Kids,Paid,RPG
5682,Game_682,40.7,Anime,1,8.5,1.7,19,1,1,2008,1.2,Mixed,1,Console,Teens,Free,Adventure
5683,Game_683,45.1,Realistic,5,4.5,3.6,5,0,0,2007,14.0,Positive,1,Cross-platform,Adults,Paid,Sports
5684,Game_684,53.0,Anime,3,1.3,4.2,15,0,1,2021,3.0,Negative,1,Cross-platform,Adults,Premium,Platformer
5685,Game_685,54.0,3D,3,4.4,1.9,18,0,1,2001,8.1,Negative,0,Cross-platform,Kids,Free,Platformer
5686,Game_686,59.0,Anime,1,3.8,3.9,1,0,0,2011,1.2,Positive,0,Mobile,Adults,Free,Horror
5687,Game_687,51.9,Pixel,3,7.0,3.9,16,1,1,2000,11.4,Positive,1,Console,Teens,Premium,Platformer
5688,Game_688,33.4,Minimalist,2,5.0,3.1,18,0,1,2010,27.5,Positive,1,PC,All Ages,Freemium,Sports
5689,Game_689,19.6,3D,1,5.9,5.0,8,0,0,2021,20.9,Positive,0,Mobile,All Ages,Paid,Horror
5690,Game_690,43.3,Realistic,3,4.4,3.8,15,0,1,2007,3.9,Positive,1,PC,Teens,Free,Puzzle
5691,Game_691,16.6,Realistic,1,9.4,2.8,15,0,1,2000,17.6,Positive,0,Cross-platform,Kids,Free,Platformer
5692,Game_692,53.8,Cartoon,2,5.9,2.0,12,1,1,2005,0.7,Negative,0,Console,Teens,Paid,Strategy
5693,Game_693,55.3,Pixel,3,8.8,4.7,19,0,0,2014,20.0,Positive,1,Cross-platform,Kids,Free,Simulation
5694,Game_694,35.9,3D,3,9.0,3.2,9,0,0,2015,11.8,Mixed,0,Console,All Ages,Freemium,Sports
5695,Game_695,53.0,Cartoon,1,5.4,2.6,3,0,0,2010,1.7,Positive,0,PC,Adults,Premium,Simulation
5696,Game_696,35.8,Cartoon,1,3.2,1.3,6,1,1,2001,3.2,Positive,0,PC,Adults,Free,Sports
5697,Game_697,57.6,Minimalist,3,5.9,1.3,17,1,0,2021,35.5,Positive,1,Cross-platform,Adults,Paid,Simulation
5698,Game_698,43.9,Realistic,2,6.0,2.0,3,0,1,2005,3.5,Negative,1,Console,Adults,Freemium,Sports
5699,Game_699,29.5,Realistic,3,5.9,3.2,12,0,0,2023,8.7,Mixed,1,Mobile,Adults,Free,Platformer
5700,Game_700,37.1,Realistic,2,8.0,2.0,10,0,1,2000,23.3,Positive,0,Mobile,All Ages,Premium,Simulation
5701,Game_701,54.2,3D,1,4.8,1.7,9,0,1,2006,22.8,Negative,1,Mobile,Adults,Freemium,Adventure
5702,Game_702,45.4,Realistic,1,7.6,3.1,15,0,1,2004,22.4,Mixed,0,PC,Kids,Freemium,Horror
5703,Game_703,41.7,Realistic,1,4.7,2.7,16,0,1,2008,8.2,Positive,1,PC,Kids,Premium,Horror
5704,Game_704,43.4,Realistic,2,2.0,4.9,13,1,0,2005,18.1,Negative,1,PC,Adults,Freemium,Platformer
5705,Game_705,34.8,Anime,1,9.4,2.6,9,0,0,2002,7.3,Positive,0,Console,Adults,Paid,Horror
5706,Game_706,66.7,Realistic,2,8.4,1.2,17,0,0,2009,23.8,Mixed,1,Mobile,All Ages,Paid,Puzzle
5707,Game_707,73.3,Minimalist,4,9.2,3.2,11,0,1,2017,12.1,Mixed,0,Console,All Ages,Premium,Shooter
5708,Game_708,36.6,Cartoon,2,6.7,3.5,5,0,0,2021,15.4,Mixed,1,PC,Kids,Free,RPG
5709,Game_709,36.4,3D,4,2.7,4.8,15,1,1,2016,9.5,Negative,1,Cross-platform,Teens,Freemium,Shooter
5710,Game_710,29.9,Realistic,2,2.1,1.2,10,1,0,2019,5.5,Mixed,1,PC,All Ages,Free,Adventure
5711,Game_711,28.9,Pixel,4,6.0,2.1,5,0,0,2023,1.6,Positive,1,Console,All Ages,Paid,Horror
5712,Game_712,48.0,Pixel,5,8.6,4.8,13,0,0,2000,28.2,Positive,1,Console,Adults,Free,Shooter
5713,Game_713,30.4,Realistic,1,3.2,3.7,5,0,0,2004,12.4,Mixed,1,PC,All Ages,Freemium,Horror
5714,Game_714,83.1,Pixel,5,9.0,2.0,17,1,1,2018,5.7,Negative,0,Mobile,Adults,Premium,Horror
5715,Game_715,14.4,Cartoon,4,2.4,3.3,16,1,0,2015,4.1,Positive,1,PC,Teens,Freemium,Puzzle
5716,Game_716,60.0,Realistic,1,4.7,1.7,19,0,0,2011,1.0,Positive,1,Console,Adults,Premium,Platformer
5717,Game_717,66.5,Minimalist,5,3.3,4.7,6,1,0,2010,17.6,Negative,0,Cross-platform,Adults,Free,Puzzle
5718,Game_718,71.7,Minimalist,2,9.3,2.2,11,0,0,2024,6.9,Negative,1,Cross-platform,Kids,Premium,Strategy
5719,Game_719,76.8,Pixel,1,8.3,2.5,1,0,1,2019,5.2,Mixed,0,Mobile,Adults,Paid,Shooter
5720,Game_720,34.9,Minimalist,1,5.2,1.8,10,1,0,2006,3.7,Positive,1,PC,All Ages,Paid,Sports
5721,Game_721,25.8,Anime,1,6.7,4.8,14,0,1,2016,0.1,Positive,1,Mobile,Teens,Premium,Shooter
5722,Game_722,16.7,Anime,3,9.5,3.4,5,1,1,2011,1.8,Positive,1,Mobile,Kids,Premium,Sports
5723,Game_723,11.2,Anime,1,9.8,1.8,9,0,0,2020,13.6,Positive,1,Console,Adults,Paid,Adventure
5724,Game_724,33.2,Pixel,1,9.3,2.0,6,1,1,2013,4.4,Positive,0,PC,Teens,Paid,Simulation
5725,Game_725,63.4,Realistic,4,8.6,3.7,10,0,0,2010,0.2,Positive,0,PC,All Ages,Paid,Sports
5726,Game_726,28.7,Minimalist,4,7.3,3.6,2,0,0,2018,11.4,Negative,1,Mobile,Adults,Premium,Horror
5727,Game_727,44.1,Pixel,4,5.2,3.6,11,0,0,2023,4.6,Positive,1,Mobile,Adults,Free,Puzzle
5728,Game_728,69.6,Minimalist,5,8.0,3.8,5,0,1,2012,1.6,Negative,0,PC,Kids,Free,Horror
5729,Game_729,40.5,Pixel,5,7.1,2.9,16,0,1,2009,8.9,Positive,1,Console,Adults,Paid,Simulation
5730,Game_730,21.6,Pixel,1,9.1,3.3,9,0,1,2005,6.3,Positive,1,Console,Teens,Freemium,Sports
5731,Game_731,39.4,3D,1,4.6,1.3,1,1,0,2023,7.0,Positive,1,Mobile,Teens,Freemium,Adventure
5732,Game_732,60.8,Cartoon,3,8.6,1.4,10,0,1,2013,2.0,Mixed,1,PC,Kids,Freemium,Sports
5733,Game_733,89.3,Cartoon,5,1.2,3.3,9,1,1,2005,2.4,Mixed,1,Mobile,Teens,Free,Adventure
5734,Game_734,44.3,Minimalist,3,5.8,3.4,15,0,1,2022,1.7,Mixed,1,PC,All Ages,Premium,Horror
5735,Game_735,31.7,Realistic,2,2.7,3.8,9,0,0,2013,11.3,Positive,1,PC,Adults,Paid,Strategy
5736,Game_736,23.9,Minimalist,5,6.7,3.5,14,0,0,2014,8.7,Positive,1,Mobile,Teens,Premium,Horror
5737,Game_737,55.6,3D,2,5.2,3.7,6,0,0,2004,27.5,Positive,1,PC,Adults,Free,Simulation
5738,Game_738,45.7,Minimalist,1,2.1,1.7,15,0,0,2015,6.5,Positive,1,Mobile,Kids,Free,Adventure
5739,Game_739,66.1,Cartoon,3,6.5,4.9,11,1,1,2005,63.0,Negative,1,PC,Kids,Freemium,Simulation
5740,Game_740,82.2,Minimalist,4,7.4,1.1,4,0,1,2017,2.7,Negative,1,Console,Adults,Paid,Puzzle
5741,Game_741,61.4,Anime,2,5.2,2.1,19,1,0,2012,3.0,Mixed,1,Mobile,Kids,Free,Horror
5742,Game_742,18.2,Minimalist,2,1.9,3.9,15,1,1,2002,24.0,Mixed,1,Console,Adults,Freemium,Platformer
5743,Game_743,15.9,Cartoon,4,3.3,4.9,12,1,0,2016,15.3,Positive,1,PC,All Ages,Premium,Simulation
5744,Game_744,44.0,Cartoon,4,9.3,3.7,1,1,0,2024,8.1,Positive,1,Cross-platform,Kids,Freemium,Shooter
5745,Game_745,21.6,Cartoon,1,3.9,3.2,18,1,1,2020,5.4,Positive,1,PC,All Ages,Freemium,Puzzle
5746,Game_746,45.8,Cartoon,2,6.5,1.1,2,1,1,2018,2.6,Positive,0,PC,Teens,Free,Platformer
5747,Game_747,36.5,Anime,5,8.2,4.7,19,0,0,2021,11.6,Positive,1,Mobile,Kids,Free,Strategy
5748,Game_748,33.9,Anime,3,6.3,4.5,17,0,0,2004,6.8,Positive,1,Console,Kids,Paid,RPG
5749,Game_749,30.4,Realistic,2,4.7,2.4,5,1,0,2006,20.6,Negative,0,Mobile,Teens,Paid,Horror
5750,Game_750,48.7,Realistic,1,1.3,5.0,16,1,0,2013,7.9,Negative,0,Console,All Ages,Premium,RPG
5751,Game_751,38.0,Minimalist,3,5.9,1.3,1,0,0,2020,6.4,Mixed,1,PC,All Ages,Premium,Sports
5752,Game_752,76.8,Realistic,5,8.9,1.4,15,1,1,2007,3.4,Mixed,0,PC,All Ages,Paid,RPG
5753,Game_753,33.4,3D,3,10.0,3.8,16,0,1,2008,9.2,Positive,1,Cross-platform,Adults,Paid,Simulation
5754,Game_754,19.6,3D,2,7.8,4.4,13,1,1,2007,3.6,Positive,1,Cross-platform,All Ages,Freemium,Sports
5755,Game_755,59.2,3D,1,6.4,2.6,16,0,0,2015,7.3,Positive,1,PC,All Ages,Premium,Adventure
5756,Game_756,73.8,Anime,2,1.3,3.1,17,1,0,2016,19.1,Positive,1,Mobile,Adults,Premium,Strategy
5757,Game_757,97.6,3D,3,9.7,3.0,17,1,0,2002,3.5,Positive,1,Mobile,Teens,Free,RPG
5758,Game_758,42.2,Cartoon,1,4.7,2.9,17,0,0,2009,42.0,Negative,1,Console,Teens,Freemium,Sports
5759,Game_759,70.3,Anime,1,9.4,3.0,7,1,1,2020,2.5,Mixed,1,Cross-platform,Adults,Premium,Platformer
5760,Game_760,26.4,Realistic,3,4.8,1.3,4,0,1,2019,9.3,Mixed,1,Console,Teens,Freemium,Strategy
5761,Game_761,67.1,Cartoon,3,3.0,3.2,11,0,1,2010,4.5,Negative,1,Cross-platform,Teens,Paid,Sports
5762,Game_762,47.3,Minimalist,5,7.9,4.1,13,1,0,2021,17.6,Positive,0,PC,All Ages,Premium,Sports
5763,Game_763,12.9,Realistic,3,7.8,2.0,10,0,0,2018,9.1,Negative,1,Console,Kids,Paid,Platformer
5764,Game_764,47.4,Cartoon,3,7.2,3.6,18,0,0,2001,5.6,Positive,0,Console,Teens,Free,Adventure
5765,Game_765,55.1,Anime,1,5.8,1.1,12,0,0,2013,3.3,Mixed,0,Mobile,Adults,Premium,Sports
5766,Game_766,30.6,Anime,4,5.9,2.9,9,0,1,2003,6.9,Positive,1,Cross-platform,Adults,Paid,Sports
5767,Game_767,29.9,Anime,4,6.7,3.6,4,1,0,2002,11.1,Mixed,1,Mobile,Kids,Premium,Horror
5768,Game_768,10.0,Anime,3,7.9,1.9,3,1,1,2011,47.4,Positive,1,Console,Adults,Premium,Horror
5769,Game_769,21.8,Pixel,1,5.2,3.3,6,1,1,2016,1.5,Positive,1,Mobile,Teens,Freemium,Puzzle
5770,Game_770,35.1,Cartoon,4,9.0,4.0,15,1,1,2021,15.4,Positive,0,Console,Teens,Premium,Strategy
5771,Game_771,46.6,Cartoon,3,9.3,4.3,6,0,1,2019,14.9,Mixed,0,PC,Kids,Paid,Adventure
5772,Game_772,57.4,Realistic,5,1.9,3.7,5,1,1,2008,10.5,Negative,0,Cross-platform,Kids,Premium,Horror
5773,Game_773,21.0,Anime,1,8.9,3.5,19,0,1,2002,1.0,Positive,1,Mobile,Adults,Paid,Puzzle
5774,Game_774,50.1,Pixel,3,3.0,4.5,9,0,1,2012,3.5,Negative,0,Console,Teens,Free,RPG
5775,Game_775,31.5,Realistic,5,2.0,4.5,11,1,0,2001,1.2,Mixed,0,Console,Kids,Free,Adventure
5776,Game_776,44.4,Realistic,4,6.2,3.8,5,1,1,2020,10.2,Mixed,0,Mobile,Adults,Free,Puzzle
5777,Game_777,12.2,Realistic,3,7.3,4.9,16,0,0,2014,5.3,Mixed,1,Console,Teens,Paid,Puzzle
5778,Game_778,22.8,3D,1,6.0,3.2,8,0,0,2021,29.1,Mixed,0,Console,Kids,Paid,Shooter
5779,Game_779,81.8,Anime,3,4.9,1.5,4,0,0,2024,3.3,Positive,0,Cross-platform,Kids,Paid,Sports
5780,Game_780,14.3,3D,4,4.2,3.2,5,0,1,2015,3.8,Positive,1,Mobile,All Ages,Premium,Platformer
5781,Game_781,77.5,Minimalist,4,5.0,4.2,12,0,1,2006,17.9,Mixed,1,Cross-platform,Teens,Premium,Adventure
5782,Game_782,74.0,Cartoon,1,9.4,4.6,5,0,0,2008,3.8,Positive,1,PC,Kids,Premium,Sports
5783,Game_783,75.4,Realistic,1,7.1,4.7,4,0,0,2002,4.3,Mixed,1,Cross-platform,Teens,Paid,Adventure
5784,Game_784,10.5,Anime,5,8.2,3.7,19,0,0,2004,13.3,Negative,1,Console,Teens,Free,Strategy
5785,Game_785,21.1,Minimalist,2,9.5,4.5,3,0,1,2005,0.4,Mixed,1,Mobile,Teens,Freemium,Sports
5786,Game_786,56.7,Cartoon,1,9.3,4.9,11,0,1,2015,5.1,Negative,1,Cross-platform,Adults,Premium,Horror
5787,Game_787,59.5,Pixel,5,6.7,1.9,5,0,0,2018,1.7,Positive,1,Mobile,All Ages,Premium,Strategy
5788,Game_788,42.3,3D,3,3.3,2.5,2,1,0,2021,10.9,Mixed,0,Mobile,Teens,Paid,Platformer
5789,Game_789,70.2,3D,1,6.6,1.5,11,1,0,2001,5.8,Positive,1,Mobile,Teens,Free,Shooter
5790,Game_790,38.1,Cartoon,4,8.5,4.2,12,1,0,2020,17.8,Positive,1,PC,Teens,Free,Adventure
5791,Game_791,50.8,Cartoon,1,8.7,2.3,6,1,0,2010,6.0,Mixed,0,Console,All Ages,Premium,Platformer
5792,Game_792,35.5,Anime,1,1.3,4.4,6,0,0,2013,6.1,Positive,1,Cross-platform,Adults,Freemium,Strategy
5793,Game_793,63.8,Pixel,3,3.7,1.2,12,1,1,2020,3.2,Mixed,1,PC,All Ages,Freemium,RPG
5794,Game_794,20.8,Realistic,3,2.8,3.6,8,0,0,2021,18.5,Positive,1,Console,Adults,Paid,Strategy
5795,Game_795,65.6,3D,1,9.8,4.4,3,0,1,2023,3.3,Positive,1,Mobile,Teens,Premium,RPG
5796,Game_796,52.5,3D,1,3.7,1.1,12,0,0,2021,1.4,Negative,1,PC,Kids,Freemium,Horror
5797,Game_797,15.6,Realistic,1,1.3,2.2,17,0,1,2011,10.9,Positive,0,Cross-platform,Teens,Free,Adventure
5798,Game_798,14.6,Minimalist,5,4.8,4.0,9,0,1,2024,0.5,Positive,1,Cross-platform,Teens,Paid,Horror
5799,Game_799,51.0,Cartoon,1,8.5,4.5,4,1,1,2017,19.3,Mixed,1,Mobile,Teens,Premium,Puzzle
5800,Game_800,48.1,Cartoon,4,1.1,2.1,3,0,0,2015,4.3,Negative,0,PC,All Ages,Paid,Horror
5801,Game_801,57.2,Pixel,1,4.3,3.0,15,1,1,2005,16.3,Positive,1,PC,Adults,Paid,Strategy
5802,Game_802,29.6,3D,4,1.9,2.6,15,1,0,2009,1.8,Positive,0,PC,All Ages,Paid,Horror
5803,Game_803,26.4,Pixel,2,3.4,2.3,13,0,1,2020,10.6,Positive,1,PC,Kids,Paid,RPG
5804,Game_804,49.8,3D,4,2.0,2.4,15,0,0,2022,2.5,Positive,1,Console,All Ages,Free,Simulation
5805,Game_805,59.1,Minimalist,1,9.6,4.7,15,1,1,2019,4.4,Positive,1,Mobile,Teens,Premium,Sports
5806,Game_806,41.0,Realistic,1,8.5,2.8,19,1,1,2016,24.6,Negative,1,PC,All Ages,Paid,Adventure
5807,Game_807,42.3,3D,2,8.4,2.6,13,1,0,2012,3.1,Mixed,0,PC,All Ages,Freemium,Strategy
5808,Game_808,33.5,Realistic,2,8.0,4.5,4,1,0,2008,1.4,Mixed,1,Mobile,Teens,Premium,Puzzle
5809,Game_809,26.6,Pixel,4,7.7,4.6,10,0,0,2022,7.9,Positive,1,Cross-platform,Teens,Freemium,Shooter
5810,Game_810,82.5,Realistic,1,1.4,4.6,12,0,1,2004,5.0,Positive,1,PC,Kids,Premium,RPG
5811,Game_811,48.2,Cartoon,5,3.5,3.2,12,1,1,2005,10.0,Positive,0,PC,Kids,Premium,Shooter
5812,Game_812,11.0,Pixel,2,3.2,1.5,6,1,0,2008,0.2,Positive,1,Mobile,All Ages,Freemium,Platformer
5813,Game_813,32.7,Anime,3,2.9,4.0,15,0,0,2021,11.8,Positive,1,Mobile,Adults,Premium,Shooter
5814,Game_814,28.5,Minimalist,3,6.9,4.7,4,0,1,2019,7.4,Positive,1,Mobile,Kids,Paid,RPG
5815,Game_815,28.7,Realistic,1,1.2,1.3,1,0,1,2014,14.6,Positive,0,Cross-platform,All Ages,Premium,RPG
5816,Game_816,71.2,Anime,2,6.5,3.9,10,0,0,2008,29.2,Negative,1,Cross-platform,Kids,Paid,Simulation
5817,Game_817,57.0,Realistic,3,3.8,3.4,11,1,1,2001,7.8,Mixed,1,Mobile,Teens,Premium,Simulation
5818,Game_818,30.5,Realistic,3,6.6,1.4,13,0,0,2013,0.1,Negative,1,Console,Kids,Free,Simulation
5819,Game_819,74.7,Cartoon,3,4.9,3.0,7,1,1,2009,22.6,Mixed,0,PC,Adults,Paid,Platformer
5820,Game_820,51.7,Minimalist,3,3.5,2.2,7,0,1,2013,0.6,Mixed,1,PC,Adults,Paid,Platformer
5821,Game_821,53.3,3D,5,10.0,2.7,18,0,0,2014,38.0,Positive,1,PC,Kids,Paid,Simulation
5822,Game_822,77.0,Realistic,5,9.9,2.6,18,1,0,2016,15.9,Mixed,1,Mobile,Adults,Freemium,Puzzle
5823,Game_823,10.0,Cartoon,1,6.0,3.2,2,0,1,2016,1.9,Negative,0,PC,Teens,Freemium,Adventure
5824,Game_824,14.3,3D,5,7.2,1.7,7,0,1,2010,8.3,Mixed,1,Cross-platform,Teens,Premium,Puzzle
5825,Game_825,43.1,Anime,5,1.1,1.4,19,0,0,2017,19.0,Negative,1,PC,Kids,Free,Horror
5826,Game_826,39.2,Realistic,1,8.7,1.4,11,0,1,2008,20.1,Mixed,0,Mobile,All Ages,Premium,RPG
5827,Game_827,31.6,Cartoon,4,4.4,2.7,3,0,1,2020,12.3,Positive,0,Cross-platform,Adults,Free,Simulation
5828,Game_828,50.0,Minimalist,5,4.1,3.9,2,0,0,2011,5.7,Mixed,1,Cross-platform,All Ages,Free,Sports
5829,Game_829,60.1,Realistic,5,9.6,5.0,2,0,1,2005,22.3,Positive,1,Console,Teens,Paid,Platformer
5830,Game_830,24.9,Anime,2,1.0,4.0,11,0,1,2004,2.5,Positive,0,PC,Teens,Premium,Sports
5831,Game_831,46.5,Cartoon,4,8.2,4.5,6,1,1,2014,19.8,Negative,0,PC,Kids,Paid,Strategy
5832,Game_832,35.6,Minimalist,1,9.2,2.8,8,1,0,2019,26.5,Mixed,1,PC,All Ages,Paid,Shooter
5833,Game_833,33.3,Realistic,2,2.1,1.7,14,0,1,2012,10.1,Mixed,1,PC,All Ages,Freemium,Horror
5834,Game_834,86.6,Cartoon,1,9.7,2.1,5,0,1,2023,2.0,Mixed,1,Mobile,All Ages,Free,Sports
5835,Game_835,35.5,Realistic,1,5.4,1.7,10,0,0,2006,4.3,Mixed,0,PC,Kids,Paid,Shooter
5836,Game_836,37.4,Pixel,5,10.0,3.9,17,0,1,2020,3.8,Negative,0,Console,Teens,Free,Shooter
5837,Game_837,19.5,Minimalist,1,3.5,4.3,11,0,0,2023,3.3,Positive,1,PC,Teens,Freemium,Sports
5838,Game_838,68.2,Pixel,4,8.4,2.2,9,1,0,2024,5.7,Positive,1,Cross-platform,Kids,Freemium,Simulation
5839,Game_839,33.0,Anime,3,8.0,3.2,11,0,1,2001,21.6,Negative,1,PC,All Ages,Premium,Adventure
5840,Game_840,53.2,3D,2,6.4,3.4,2,0,1,2019,16.2,Positive,1,Console,Adults,Paid,Strategy
5841,Game_841,30.9,Pixel,2,4.0,3.8,3,1,1,2019,10.2,Positive,1,Cross-platform,Teens,Free,Adventure
5842,Game_842,56.8,3D,4,4.8,3.1,3,1,1,2014,5.6,Positive,1,Mobile,Kids,Premium,Platformer
5843,Game_843,51.8,Minimalist,5,3.3,3.7,15,0,1,2020,39.8,Positive,1,Cross-platform,Kids,Free,Sports
5844,Game_844,44.5,3D,1,9.0,4.2,11,1,1,2005,1.4,Negative,1,Cross-platform,All Ages,Premium,RPG
5845,Game_845,52.0,Minimalist,4,9.3,2.8,3,0,0,2016,11.5,Negative,1,Cross-platform,Adults,Paid,Sports
5846,Game_846,67.2,Pixel,2,2.8,1.2,8,0,0,2022,22.4,Negative,0,Console,Kids,Paid,Sports
5847,Game_847,49.2,Pixel,4,9.3,2.1,3,0,1,2003,12.0,Mixed,1,Mobile,All Ages,Free,Sports
5848,Game_848,25.2,3D,4,2.1,2.1,4,0,1,2022,3.6,Positive,1,Console,All Ages,Premium,Adventure
5849,Game_849,67.2,Cartoon,2,4.3,2.6,16,1,1,2004,4.4,Positive,0,Console,Teens,Premium,Simulation
5850,Game_850,62.6,Anime,4,5.3,4.6,2,0,0,2011,18.9,Positive,0,Cross-platform,Kids,Free,Horror
5851,Game_851,41.1,Pixel,1,6.4,1.8,2,0,0,2003,0.4,Positive,1,Mobile,Teens,Paid,Sports
5852,Game_852,25.9,Cartoon,1,3.8,4.9,6,0,1,2022,1.5,Positive,1,Cross-platform,Adults,Paid,Adventure
5853,Game_853,42.3,Realistic,1,5.0,3.9,15,1,1,2017,3.6,Negative,1,Cross-platform,All Ages,Freemium,Strategy
5854,Game_854,67.3,Realistic,2,5.7,1.3,2,0,1,2024,5.0,Positive,1,Mobile,Kids,Paid,Puzzle
5855,Game_855,63.1,Anime,4,6.7,1.3,19,0,1,2011,34.0,Negative,1,Console,Kids,Paid,Adventure
5856,Game_856,25.3,Minimalist,1,1.1,4.4,5,1,1,2000,0.9,Negative,1,Cross-platform,All Ages,Free,Strategy
5857,Game_857,50.1,Cartoon,3,1.4,1.2,5,0,1,2007,20.5,Positive,1,Cross-platform,All Ages,Premium,Puzzle
5858,Game_858,64.8,3D,3,2.0,4.0,16,1,0,2023,8.1,Positive,0,PC,Adults,Freemium,Adventure
5859,Game_859,62.1,Minimalist,3,4.6,4.6,18,1,1,2013,6.4,Negative,1,Mobile,All Ages,Freemium,Platformer
5860,Game_860,66.7,3D,4,3.6,2.7,10,1,0,2005,3.3,Mixed,0,Cross-platform,Kids,Free,Horror
5861,Game_861,49.5,Pixel,5,8.7,2.7,7,0,0,2018,13.3,Positive,0,Cross-platform,Teens,Premium,Horror
5862,Game_862,44.0,3D,3,9.6,4.9,10,1,1,2021,0.1,Positive,1,Mobile,Teens,Paid,Horror
5863,Game_863,27.7,Realistic,3,6.1,2.7,13,0,0,2003,8.4,Mixed,0,Mobile,All Ages,Premium,Strategy
5864,Game_864,27.4,Anime,3,5.9,3.3,5,0,1,2002,9.8,Positive,1,Mobile,All Ages,Paid,Platformer
5865,Game_865,83.6,Cartoon,3,3.7,3.6,18,1,0,2000,15.8,Mixed,1,Mobile,Kids,Paid,Simulation
5866,Game_866,75.6,Cartoon,5,8.3,4.4,5,1,1,2015,4.8,Mixed,0,PC,Kids,Premium,Simulation
5867,Game_867,46.2,Realistic,1,1.7,1.3,7,0,0,2010,17.7,Positive,1,Console,All Ages,Paid,RPG
